clock,lat,lon,alt
1477388998.547999620,56.065746573,8.38837254629,59.7266916317
1477388998.620681286,56.0657449688,8.38837214735,59.7326367845
1477388998.654114723,56.0657442314,8.3883719523,59.735730825
1477388998.706991196,56.065742918,8.38837147204,59.7403724122
1477388998.721072912,56.0657426057,8.38837137864,59.7416282808
1477388998.748676300,56.0657419919,8.38837120938,59.7439004795
1477388998.799895048,56.0657408498,8.38837092408,59.7474653897
1477388998.822184801,56.065740351,8.38837082041,59.7488664041
1477388998.882733345,56.0657389979,8.38837049868,59.7525035782
1477388998.909360886,56.0657383007,8.38837048837,59.7516434574
1477388998.919418335,56.0657380754,8.38837042612,59.7522363633
1477388998.948095322,56.065737432,8.3883702602,59.753903559
1477388999.024556875,56.0657358528,8.38836955902,59.7562283104
1477388999.069614887,56.0657348472,8.38836928792,59.7607613228
1477388999.148894310,56.0657330776,8.38836881111,59.7718281267
1477388999.208884954,56.0657315503,8.38836839799,59.7682214293
1477388999.250124693,56.0657306169,8.38836812962,59.773853529
1477388999.255634069,56.0657304925,8.38836808933,59.7745244489
1477388999.347367048,56.0657284525,8.38836771901,59.7805023488
1477388999.349352121,56.0657283201,8.38836764737,59.777338588
1477388999.397015333,56.0657272301,8.38836740642,59.7821410079
1477388999.424449921,56.0657266039,8.38836724525,59.7849095763
1477388999.448606253,56.0657260522,8.38836710392,59.7872396671
1477388999.497128487,56.0657252911,8.38836718397,59.7858242111
1477388999.520338058,56.0657247681,8.38836707087,59.7877507607
1477388999.550964594,56.0657240771,8.38836692805,59.7901120425
1477388999.597949505,56.0657230165,8.38836658071,59.7902777852
1477388999.654149055,56.0657217467,8.38836631721,59.7950338507
1477388999.697156906,56.0657205093,8.38836634358,59.795480676
1477388999.719575644,56.0657199964,8.38836623154,59.7975954069
1477388999.750792742,56.0657192811,8.38836608619,59.8003057728
1477388999.797212124,56.0657182159,8.38836588517,59.8047510163
1477388999.797212124,56.0657182159,8.38836588517,59.8047510163
1477388999.854157448,56.0657169083,8.38836563331,59.810343956
1477388999.950255156,56.0657151628,8.38836525846,59.8141034024
1477389000.028343439,56.0657130686,8.38836471991,59.818314507
1477389000.053502083,56.0657133592,8.38836438946,59.8136902287
1477389000.097003937,56.0657124001,8.38836424246,59.8166520175
1477389000.120103598,56.0657118903,8.38836417593,59.8174633555
1477389000.152505398,56.0657095821,8.38836375418,59.8256643143
1477389000.197737455,56.0657085011,8.38836363139,59.8262400193
1477389000.219766617,56.0657079743,8.38836356918,59.825715449
1477389000.253290653,56.0657071718,8.38836347639,59.8245502428
1477389000.297513485,56.0657061102,8.38836340461,59.822853814
1477389000.320950985,56.0657055471,8.38836337583,59.8215564196
1477389000.351237297,56.0657048057,8.38836289756,59.8192530544
1477389000.419223309,56.0657031663,8.38836281327,59.8175949022
1477389000.494204998,56.0657009305,8.38836234196,59.8229613503
1477389000.547559023,56.0656989178,8.3883612635,59.830944214
1477389000.552378893,56.0656987948,8.3883612599,59.8311156797
1477389000.598006964,56.0656976283,8.388361219,59.8327719878
1477389000.654073000,56.0656961915,8.38836116589,59.8347467057
1477389000.722820282,56.0656944255,8.38836124068,59.8355747089
1477389000.753744125,56.0656936301,8.38836132459,59.8346050233
1477389000.821305990,56.0656908109,8.38836091736,59.8410466789
1477389000.853662729,56.0656899368,8.38836094247,59.838907441
1477389000.893848181,56.0656888496,8.38836103101,59.8368475684
1477389000.953068972,56.0656870214,8.38836060884,59.8414324953
1477389000.998178482,56.0656857894,8.38836086139,59.8416031883
1477389001.020228386,56.065685184,8.38836094936,59.8415072338
1477389001.064411402,56.065683589,8.38836113815,59.8468245117
1477389001.097622156,56.0656826595,8.3883612877,59.8470892012
1477389001.155890465,56.0656801763,8.38836167728,59.8575214299
1477389001.197477579,56.0656789818,8.38836209093,59.8593848466
1477389001.254503727,56.0656773231,8.38836250259,59.8608950787
1477389001.300709963,56.0656759748,8.38836284511,59.8608632394
1477389001.355495214,56.0656736306,8.38836346091,59.8704791925
1477389001.401984692,56.065671884,8.38836376667,59.8762749765
1477389001.457321644,56.0656702039,8.38836439754,59.8741235788
1477389001.486857653,56.0656693041,8.38836473839,59.8734238811
1477389001.554355145,56.0656676036,8.38836527217,59.8803765242
1477389001.589807272,56.0656665676,8.38836592487,59.8828009655
1477389001.589807272,56.0656665676,8.38836592486,59.8828019912
1477389001.657040358,56.0656636368,8.38836776733,59.8990127535
1477389001.747695208,56.0656608756,8.38836956274,59.9098404998
1477389001.758605957,56.0656605515,8.38836982418,59.9109883205
1477389001.797164679,56.0656593984,8.38837073049,59.9145517881
1477389001.861223698,56.065656858,8.38837227774,59.9247136379
1477389001.895905495,56.0656557684,8.38837301702,59.9255699224
1477389001.947596550,56.0656545062,8.38837449628,59.9300442486
1477389001.956617832,56.0656542392,8.38837405839,59.9370362936
1477389002.020482779,56.0656523679,8.3883759103,59.9394582297
1477389002.065203905,56.0656511556,8.38837713717,59.9455739493
1477389002.148220301,56.0656479058,8.38837990984,59.9593892111
1477389002.158690691,56.0656475957,8.38838025047,59.9598563882
1477389002.197557449,56.0656464526,8.38838154899,59.961619271
1477389002.259983301,56.0656444467,8.38838411218,59.9703716804
1477389002.297419071,56.0656427418,8.38838556412,59.9833335372
1477389002.347439528,56.0656412375,8.38838737475,59.9828593986
1477389002.421472549,56.065639122,8.38839037257,59.9821888367
1477389002.436575413,56.0656397767,8.38839053243,59.9830921653
1477389002.500879765,56.0656368372,8.38839379567,60.0054126128
1477389002.548085451,56.0656355049,8.38839582882,60.0070061846
1477389002.559529066,56.0656351759,8.38839631226,60.0070036319
1477389002.597778797,56.0656340939,8.38839797609,60.0066799387
1477389002.623420238,56.0656334044,8.38839916942,60.0067237375
1477389002.660140753,56.0656324383,8.38840092818,60.0067359966
1477389002.697851658,56.065631482,8.3884028073,60.0075613068
1477389002.747719526,56.0656303109,8.38840480062,60.0309073659
1477389002.798550606,56.0656289968,8.3884072996,60.0363594149
1477389002.858098745,56.0656280996,8.38840960845,60.0577338625
1477389002.894946575,56.065627205,8.38841147627,60.061021612
1477389002.959403992,56.0656267233,8.38841327452,60.0845522721
1477389002.997714758,56.0656259215,8.38841529258,60.0905044938
1477389003.064526320,56.0656235599,8.3884214476,60.0981151689
1477389003.097431183,56.0656228386,8.38842330053,60.1026290003
1477389003.159930468,56.0656217374,8.38842628198,60.1278675551
1477389003.159930468,56.0656217374,8.38842628198,60.1278675551
1477389003.252170086,56.0656204252,8.38843082765,60.1599783681
1477389003.260498285,56.0656202697,8.38843131577,60.1617976757
1477389003.346492052,56.0656186282,8.38843684173,60.1850664489
1477389003.361476183,56.0656183716,8.38843775963,60.1883127505
1477389003.394135952,56.0656178173,8.3884397698,60.1951554168
1477389003.423923731,56.0656176826,8.38844069889,60.2105537312
1477389003.497353077,56.0656165566,8.38844525346,60.2279217103
1477389003.561427116,56.0656160005,8.38844918512,60.2453477086
1477389003.653125048,56.0656150096,8.38845474534,60.2674153857
1477389003.660865784,56.0656149408,8.38845459688,60.2724289998
1477389003.700881481,56.0656144861,8.3884571676,60.2808049971
1477389003.719352007,56.0656142717,8.38845835428,60.2845571877
1477389003.759645939,56.0656138349,8.38846096519,60.2937339203
1477389003.854635954,56.0656129793,8.38846723413,60.3158925483
1477389003.862685442,56.065612921,8.38846777295,60.3178177031
1477389003.924474239,56.0656126518,8.38847206021,60.3279730809
1477389003.962715387,56.0656123665,8.38847463852,60.3368472936
1477389003.996126652,56.065612533,8.38847571376,60.3472338025
1477389004.023591042,56.065612272,8.38847818497,60.3493358706
1477389004.102818489,56.065611887,8.38848211633,60.368682209
1477389004.162320614,56.0656116931,8.38848610267,60.3815127766
1477389004.197239161,56.0656116236,8.38848845338,60.3899638709
1477389004.256447792,56.0656115707,8.38849245464,60.4041248439
1477389004.265502453,56.0656115674,8.38849306793,60.4062396492
1477389004.363061666,56.0656122812,8.38850001941,60.4163106934
1477389004.395772934,56.0656123473,8.38850225925,60.4234632683
1477389004.420941353,56.0656125908,8.38850408808,60.4256777376
1477389004.462671518,56.0656127618,8.388506948,60.4360830992
1477389004.527714968,56.0656129126,8.38850996923,60.4588168946
1477389004.562929392,56.0656130889,8.38851233198,60.4691504237
1477389004.626257181,56.0656134281,8.38851658731,60.4869369562
1477389004.662642956,56.0656137296,8.38851900878,60.4952506212
1477389004.712436199,56.0656139258,8.38852130264,60.5044299899
1477389004.762317419,56.0656145685,8.38852509204,60.5033827582
1477389004.794709206,56.0656147793,8.38852714582,60.5048752049
1477389004.820940733,56.065614914,8.3885290362,60.5054603926
1477389004.862204075,56.0656152171,8.38853108059,60.5114224372
1477389004.919961929,56.0656159023,8.38853479209,60.5215865434
1477389004.954167843,56.0656163186,8.38853698976,60.5264732105
1477389004.994065762,56.0656168241,8.38853954535,60.532155718
1477389005.023380756,56.0656172415,8.38854139584,60.5363869756
1477389005.063865662,56.0656178106,8.38854255138,60.5389646992
1477389005.148225069,56.0656190741,8.38854854048,60.5447957287
1477389005.163421869,56.0656193106,8.38854948062,60.5473980657
1477389005.220421553,56.0656203634,8.38855291876,60.5508120649
1477389005.296875238,56.0656217507,8.38855749947,60.5660240744
1477389005.346386671,56.0656227189,8.38856040456,60.5776386003
1477389005.364223003,56.0656230608,8.38856145992,60.5820901808
1477389005.397385359,56.0656236972,8.38856342416,60.5904118889
1477389005.423709393,56.0656241023,8.3885641635,60.5917635348
1477389005.494338036,56.0656255406,8.3885682045,60.6075822188
1477389005.496046782,56.0656256464,8.38856772232,60.5991507992
1477389005.596835375,56.0656279433,8.38857321357,60.6062776366
1477389005.626455784,56.0656286267,8.38857480711,60.6115011907
1477389005.668028355,56.0656296043,8.38857702263,60.6184660781
1477389005.705121517,56.0656305124,8.38857895195,60.6240592905
1477389005.720442057,56.0656309017,8.38857972827,60.6260941321
1477389005.765080452,56.0656320722,8.38858193501,60.6317364759
1477389005.796848059,56.0656320698,8.38858181241,60.6329429983
1477389005.818386316,56.0656326302,8.38858281596,60.6357866756
1477389005.865006924,56.0656338479,8.38858498299,60.64210906
1477389005.899835110,56.0656347667,8.38858658818,60.64697099
1477389005.899835110,56.0656347667,8.38858658818,60.64697099
1477389005.965219736,56.0656371062,8.38859025799,60.634172863
1477389005.997333527,56.0656380287,8.38859166232,60.6378806734
1477389006.017024040,56.0656385194,8.38859257747,60.6282294659
1477389006.067672491,56.0656400079,8.38859472437,60.6329515532
1477389006.147438765,56.0656415816,8.38859687455,60.6378662127
1477389006.165457010,56.0656421153,8.388597576,60.6395266462
1477389006.190896749,56.0656428738,8.3885985554,60.6418590111
1477389006.219065189,56.0656444648,8.38859988731,60.6308295101
1477389006.265746117,56.065645087,8.38860142259,60.6231776134
1477389006.304227114,56.065646277,8.38860279024,60.6235023784
1477389006.318614483,56.0656467247,8.38860329434,60.6240300907
1477389006.368066072,56.0656488808,8.38860510666,60.6199916306
1477389006.420211792,56.0656501612,8.38860635699,60.6227332166
1477389006.465739489,56.0656513813,8.38860726413,60.6249672632
1477389006.497945547,56.0656524468,8.388608156,60.6265297889
1477389006.547868013,56.0656541957,8.38861052383,60.6163608726
1477389006.594490051,56.0656557154,8.38861197289,60.6155435617
1477389006.623669624,56.0656565287,8.38861145265,60.6170418566
1477389006.665164232,56.0656579435,8.38861241069,60.6147807507
1477389006.746320248,56.0656607192,8.388614252,60.6090473856
1477389006.765574932,56.065661368,8.38861473498,60.6078480722
1477389006.819939375,56.0656622367,8.38861574686,60.600606064
1477389006.868066072,56.0656633085,8.3886161838,60.5960420102
1477389006.919365883,56.0656656297,8.38861747998,60.5875898362
1477389006.966122866,56.0656672205,8.38861833788,60.5872036397
1477389006.989945889,56.0656680281,8.38861879062,60.5870682397
1477389007.011073112,56.065668292,8.38861911042,60.5867219529
1477389007.146393538,56.0656728843,8.388621177,60.582416996
1477389007.167885065,56.0656736221,8.38862144168,60.5827818687
1477389007.198203087,56.0656746585,8.38862185504,60.5841615164
1477389007.267874002,56.0656770238,8.38862291641,60.5873386823
1477389007.340208769,56.0656775256,8.38862181431,60.60331259
1477389007.367780447,56.0656784244,8.38862198916,60.6034483693
1477389007.401878595,56.0656795324,8.38862225112,60.6033089089
1477389007.425076485,56.0656801643,8.38862217698,60.5939362952
1477389007.467411518,56.0656815195,8.38862262652,60.592945394
1477389007.482992887,56.065681488,8.3886223569,60.5874468666
1477389007.547817469,56.0656836814,8.38862205652,60.5794680524
1477389007.568558455,56.0656843418,8.38862210021,60.5783067119
1477389007.596947908,56.0656852449,8.3886221647,60.5768821526
1477389007.609445810,56.0656856422,8.38862219464,60.5763712857
1477389007.667187452,56.0656874705,8.38862245696,60.5745286581
1477389007.703587294,56.0656886122,8.38862276478,60.5741375065
1477389007.746299028,56.0656882296,8.38862247107,60.5759980676
1477389007.752813578,56.0656884233,8.38862249061,60.5763152989
1477389007.791895390,56.0656895836,8.38862260213,60.5782508066
1477389007.820077896,56.065690307,8.38862238506,60.5722370576
1477389007.868186235,56.0656917233,8.38862250826,60.5750759915
1477389007.896416426,56.0656924396,8.3886221902,60.5694216661
1477389007.946548223,56.0656931636,8.38862261086,60.5713492462
1477389007.969588995,56.0656938139,8.38862268838,60.5726430699
1477389008.003313065,56.0656947652,8.38862274842,60.5742360452
1477389008.030473471,56.0656950268,8.38862233142,60.5707077175
1477389008.091372490,56.0656966993,8.38862245763,60.5711534126
1477389008.146533251,56.0656978325,8.38862238013,60.5636976951
1477389008.153361082,56.0656974172,8.38862176455,60.5598613618
1477389008.184362411,56.0656982253,8.38862184036,60.5595885103
1477389008.214588881,56.0656989066,8.38862193254,60.5522038297
1477389008.255198479,56.0656999545,8.38862193541,60.5525498665
1477389008.299861670,56.0657011003,8.38862203001,60.5528381433
1477389008.323458672,56.065701701,8.38862213564,60.5530749423
1477389008.370048285,56.0657028846,8.38862229559,60.5534152565
1477389008.393665552,56.0657034829,8.38862236209,60.5533501457
1477389008.451867580,56.0657034588,8.38862186992,60.5545565866
1477389008.493607283,56.0657044394,8.38862189316,60.5572571228
1477389008.546638489,56.0657064624,8.3886216583,60.5435351473
1477389008.556985617,56.0657067111,8.38862168838,60.5448317117
1477389008.581008911,56.0657066646,8.38862178727,60.5470947218
1477389008.652250767,56.0657080852,8.38862114555,60.5480449913
1477389008.653886795,56.0657081225,8.38862114329,60.5481734662
1477389008.706468105,56.0657093154,8.38862107786,60.5534255824
1477389008.752492905,56.0657112463,8.3886209144,60.5330228829
1477389008.816519976,56.0657127434,8.38862090062,60.5348797165
1477389008.896308422,56.0657132879,8.3886204735,60.5290088314
1477389008.912182808,56.0657136302,8.38862044529,60.5280607776
1477389008.946810246,56.0657147634,8.38862065997,60.5149050934
1477389008.996508837,56.065715681,8.38862061561,60.5022751843
1477389009.016854525,56.0657161178,8.38862060397,60.500512749
1477389009.071693182,56.0657172881,8.3886205509,60.4959186529
1477389009.085067749,56.0657167871,8.38862061623,60.4883660801
1477389009.144530773,56.0657185948,8.38862084205,60.4772479642
1477389009.172170639,56.0657191677,8.38862079903,60.4764009971
1477389009.217439413,56.0657201014,8.3886207931,60.4763501495
1477389009.252591610,56.0657208213,8.3886207939,60.4769740098
1477389009.295387506,56.0657216917,8.38862078098,60.4782472885
1477389009.320020437,56.0657226428,8.3886208754,60.4681829543
1477389009.371939659,56.0657240376,8.38862094173,60.4602612338
1477389009.397081375,56.0657246388,8.3886208015,60.4561326962
1477389009.424411774,56.0657252083,8.38862078807,60.4564989327
1477389009.452516794,56.0657257915,8.38862076958,60.4561390854
1477389009.496169090,56.0657263355,8.38862040403,60.4559854992
1477389009.546606064,56.0657273471,8.38862029104,60.4540386135
1477389009.554920673,56.065727513,8.38862027347,60.4536201365
1477389009.596230268,56.0657283346,8.38862019421,60.4514826156
1477389009.616625786,56.0657295378,8.38862027923,60.4399956018
1477389009.674204826,56.0657307207,8.38862019715,60.4345038738
1477389009.697233200,56.0657303872,8.38862012522,60.4315596443
1477389009.746149540,56.065731334,8.38861999874,60.4254257808
1477389009.755860329,56.0657323708,8.38861995109,60.4225194185
1477389009.796460152,56.0657331894,8.38861985799,60.4170249239
1477389009.817244768,56.0657336068,8.38861981579,60.4142297958
1477389009.896740198,56.0657350933,8.3886201364,60.4019458864
1477389009.945565939,56.065736053,8.38862006962,60.3971545762
1477389009.974621534,56.0657369794,8.38861972205,60.3951246116
1477389010.001198292,56.0657375066,8.38861964464,60.3937442577
1477389010.025997877,56.0657379965,8.38861956433,60.39308418
1477389010.074895144,56.0657389589,8.38861943441,60.3929949037
1477389010.097997665,56.0657392238,8.38862021031,60.3934711362
1477389010.148123503,56.0657408524,8.38862031763,60.3846670521
1477389010.159140825,56.0657409054,8.388620186,60.3880934864
1477389010.219215155,56.0657420841,8.38862007399,60.3871132979
1477389010.219215155,56.0657420841,8.38862007404,60.3870464237
1477389010.254757881,56.0657431076,8.3886198883,60.3817747894
1477389010.326231718,56.0657445142,8.38861966582,60.3773239117
1477389010.363445520,56.0657442767,8.38862021676,60.378596291
1477389010.399928093,56.0657449471,8.38862019012,60.3738227567
1477389010.441113710,56.0657465747,8.3886198338,60.368164898
1477389010.454219580,56.0657468249,8.38861978942,60.3663305547
1477389010.517707348,56.06574803,8.38861958056,60.3577481938
1477389010.597415686,56.0657502532,8.38861982908,60.3498193404
1477389010.630818844,56.0657509055,8.38861980558,60.3466433119
1477389010.654874325,56.0657513734,8.38861976651,60.3446480311
1477389010.746690035,56.0657532089,8.38861941533,60.3445005846
1477389010.755122423,56.0657533714,8.3886193983,60.3445938053
1477389010.798138142,56.0657541988,8.38861933861,60.3452831982
1477389010.817553759,56.0657545711,8.38861933469,60.3457233461
1477389010.858074188,56.0657553451,8.38861931159,60.346675908
1477389010.915518522,56.0657564346,8.38861921196,60.346994813
1477389010.945703030,56.0657570029,8.38861912523,60.3468556928
1477389010.992531538,56.0657589329,8.38861915791,60.3300628702
1477389011.023775816,56.0657595511,8.38861911897,60.3285492661
1477389011.074653864,56.0657605535,8.38861907169,60.3252767746
1477389011.074653864,56.0657605535,8.38861907169,60.3252767746
1477389011.111234665,56.0657612709,8.38861902753,60.3223842218
1477389011.146800041,56.0657619645,8.38861894315,60.3189174218
1477389011.205878019,56.0657631073,8.3886187282,60.3122871964
1477389011.216141462,56.0657633057,8.38861870183,60.3111401923
1477389011.253975153,56.0657640363,8.38861862513,60.3068870733
1477389011.347605705,56.065765917,8.3886191036,60.3012423468
1477389011.394530773,56.0657668145,8.38861901801,60.2971394103
1477389011.426186323,56.0657681194,8.38861953289,60.2976334111
1477389011.453820944,56.0657688025,8.38861940766,60.3000942184
1477389011.497199535,56.0657696652,8.38861935525,60.2986915183
1477389011.524632931,56.0657702096,8.38861934831,60.2983067163
1477389011.548287392,56.0657706781,8.38861932481,60.2978969358
1477389011.598121881,56.0657720275,8.38861977014,60.2927002033
1477389011.629476309,56.0657726567,8.38861972522,60.2909514193
1477389011.653699398,56.0657731421,8.38861970426,60.2892444558
1477389011.696860075,56.0657740847,8.38861981282,60.2878502966
1477389011.713493824,56.0657744179,8.38861981386,60.2863860238
1477389011.775438786,56.0657758965,8.38862018156,60.2816223974
1477389011.800464869,56.0657764016,8.38862016748,60.2791027536
1477389011.843171358,56.0657771751,8.38861968389,60.2807027774
1477389011.876948833,56.0657778499,8.38861963121,60.2774270289
1477389011.923121929,56.0657783095,8.38861985404,60.2771305305
1477389011.976314545,56.0657803226,8.3886202896,60.2710843508
1477389011.997633219,56.0657807739,8.38861999667,60.2725909059
1477389012.047271013,56.0657817863,8.38861997254,60.2683182733
1477389012.097772598,56.0657824925,8.38862006925,60.2680708421
1477389012.147896051,56.0657834909,8.38862002048,60.2643774292
1477389012.158483267,56.0657837015,8.38862001943,60.2636719743
1477389012.197728872,56.065784481,8.38862003368,60.2612338687
1477389012.209017277,56.0657847048,8.38862004558,60.2606380112
1477389012.255466223,56.0657856243,8.38862008071,60.2582432987
1477389012.296998501,56.0657870204,8.38862028492,60.253904938
1477389012.347989559,56.0657884846,8.38862041871,60.2495724456
1477389012.352105856,56.0657885701,8.38862041692,60.2492279398
1477389012.397749424,56.0657895166,8.38862040378,60.2454213902
1477389012.413784504,56.0657898486,8.38862041323,60.2439399647
1477389012.497601032,56.0657915806,8.38862045661,60.2357074476
1477389012.529229879,56.0657922327,8.38862045129,60.2324137928
1477389012.553372860,56.0657928389,8.38862085636,60.2339322306
1477389012.597807884,56.0657937581,8.38862085239,60.2292666303
1477389012.656563997,56.0657949711,8.38862086778,60.2231939047
1477389012.656563997,56.0657949711,8.38862086779,60.2231862376
1477389012.697776556,56.0657958728,8.38862063618,60.2250747122
1477389012.746742964,56.0657968828,8.38862062118,60.220246327
1477389012.760075808,56.0657971576,8.38862061992,60.2189320778
1477389012.797411203,56.0657979261,8.38862061557,60.2152421188
1477389012.847518206,56.0657994991,8.38862107277,60.213226312
1477389012.894425869,56.0658004893,8.38862107216,60.2089225541
1477389012.923625469,56.0658011751,8.38862109198,60.2120755657
1477389012.960093975,56.0658019463,8.38862110147,60.2089545314
1477389013.023196459,56.0658032783,8.38862117373,60.2035105974
1477389013.053920031,56.0658039257,8.38862122553,60.2004793791
1477389013.097861528,56.0658048518,8.38862124727,60.1956782919
1477389013.146210432,56.0658058691,8.38862125094,60.1900593234
1477389013.191053152,56.065807086,8.38862141787,60.1916868357
1477389013.227361679,56.0658078586,8.38862145849,60.1879089213
1477389013.255822897,56.0658084171,8.38862183605,60.1927467461
1477389013.327636480,56.0658099382,8.38862195526,60.1866493352
1477389013.353796959,56.0658104923,8.38862196918,60.1842395621
1477389013.396788120,56.0658114021,8.38862198885,60.1805191803
1477389013.413065434,56.0658117464,8.38862200086,60.1791380672
1477389013.457248449,56.0658126802,8.38862203745,60.1753621347
1477389013.493634701,56.06581343,8.38862169254,60.1827905512
1477389013.548256636,56.0658147506,8.38862180716,60.1834103305
1477389013.553361416,56.065814784,8.38862187036,60.1879825704
1477389013.601191521,56.0658157955,8.38862191535,60.1848941468
1477389013.654360294,56.0658169186,8.38862196578,60.1804048426
1477389013.658170223,56.0658167867,8.38862173092,60.1855422263
1477389013.721124649,56.0658180994,8.3886217646,60.1798477368
1477389013.764184713,56.0658191364,8.38862227602,60.1781395131
1477389013.797641039,56.0658198372,8.38862233624,60.1751902596
1477389013.819845200,56.065820302,8.38862238136,60.1733915088
1477389013.860085964,56.0658211437,8.38862246234,60.1701832021
1477389013.897432089,56.0658219245,8.38862253064,60.1673790908
1477389013.953264713,56.0658230916,8.38862259237,60.163441154
1477389013.998178005,56.0658240289,8.38862267391,60.1608575049
1477389014.053309917,56.0658251762,8.3886228353,60.1584301855
1477389014.096306086,56.0658260701,8.38862295782,60.1566032676
1477389014.125494003,56.0658266774,8.38862301641,60.1552086112
1477389014.153667927,56.0658272631,8.38862307553,60.1540439944
1477389014.222156525,56.065828685,8.38862323722,60.1513880505
1477389014.255733967,56.065829381,8.38862332462,60.150075563
1477389014.296429157,56.0658302237,8.38862343133,60.1477428693
1477389014.324601412,56.0658308069,8.38862349701,60.1459606687
1477389014.358264685,56.0658315783,8.38862340846,60.1513259405
1477389014.397642612,56.0658323936,8.38862352549,60.1481364711
1477389014.453809977,56.0658332514,8.38862357698,60.1496200097
1477389014.497342110,56.0658341368,8.38862367621,60.1459856168
1477389014.558018684,56.0658354284,8.38862374164,60.1449453088
1477389014.653890133,56.0658373756,8.38862401128,60.1379361271
1477389014.657844305,56.0658374065,8.38862442412,60.1416198577
1477389014.715409040,56.0658388001,8.38862468662,60.1401451634
1477389014.798015118,56.0658405089,8.38862485921,60.1402710262
1477389014.812201023,56.0658407987,8.38862491014,60.1399107451
1477389014.896469355,56.0658425195,8.38862519338,60.1376327849
1477389014.918858051,56.0658429761,8.38862526893,60.1367402015
1477389014.953535795,56.0658440455,8.38862561604,60.1329745211
1477389015.019515038,56.065845414,8.38862586966,60.1285515559
1477389015.057743788,56.0658462061,8.38862602066,60.1258218227
1477389015.065319777,56.0658458054,8.38862535006,60.1318611802
1477389015.148995876,56.0658474858,8.38862557275,60.1260571886
1477389015.150033712,56.0658475066,8.38862557578,60.1259847096
1477389015.197837353,56.0658484642,8.38862571739,60.1225919214
1477389015.256245613,56.0658496323,8.388625896,60.1183791333
1477389015.298675060,56.0658508879,8.38862679104,60.1156676984
1477389015.317692757,56.0658512771,8.38862683707,60.1146298891
1477389015.355726004,56.065852055,8.38862692833,60.1128856746
1477389015.404614449,56.0658530535,8.38862706526,60.1114231073
1477389015.426868677,56.0658539212,8.38862757124,60.1104629559
1477389015.455826521,56.0658545221,8.38862771685,60.1103165692
1477389015.497818947,56.06585545,8.38862765439,60.1123845477
1477389015.553616762,56.065856616,8.3886278204,60.1118392157
1477389015.604223490,56.065857648,8.38862853448,60.1107248108
1477389015.660170794,56.0658588102,8.38862880556,60.1081655324
1477389015.753190517,56.0658605746,8.38862872375,60.1057089405
1477389015.753190517,56.0658605746,8.38862872307,60.1057071068
1477389015.797790766,56.0658614948,8.38862886637,60.1027550487
1477389015.856264591,56.0658631756,8.38862958132,60.0994413367
1477389015.928262711,56.0658646907,8.38862992819,60.0967170382
1477389015.960849762,56.0658653789,8.38863004878,60.0957988545
1477389016.059485912,56.0658677418,8.38863063474,60.0924925814
1477389016.098194599,56.0658685669,8.38863084289,60.0916928538
1477389016.117953777,56.0658689874,8.38863095762,60.0913391876
1477389016.167584181,56.0658700458,8.38863121788,60.090410185
1477389016.191186905,56.0658701693,8.38863128625,60.0937800369
1477389016.220003843,56.0658707729,8.3886314239,60.0931206891
1477389016.293453217,56.0658723109,8.38863177518,60.0926406575
1477389016.348827124,56.065873465,8.38863211039,60.0915508779
1477389016.393802404,56.0658743975,8.38863242412,60.0911875673
1477389016.393802404,56.0658743975,8.38863242412,60.0911875673
1477389016.460809231,56.0658758449,8.38863250552,60.0879555012
1477389016.497851610,56.0658770445,8.38863279984,60.0828753094
1477389016.528903008,56.0658777097,8.38863295944,60.0820594872
1477389016.556061745,56.0658783494,8.38863297302,60.0805577123
1477389016.595755339,56.0658791989,8.38863321623,60.0798193585
1477389016.623967409,56.0658797511,8.38863356428,60.0788179833
1477389016.694812298,56.0658812641,8.38863401129,60.0780573123
1477389016.759706020,56.0658826506,8.38863441847,60.0770881563
1477389016.828707457,56.0658840438,8.38863442535,60.0761284075
1477389016.860912800,56.0658846866,8.38863471655,60.074570658
1477389016.895911932,56.0658854315,8.38863490745,60.0747364302
1477389016.955281258,56.0658866902,8.38863529224,60.0739923373
1477389017.038108587,56.0658884239,8.38863585129,60.0692900058
1477389017.064371586,56.0658889818,8.38863600206,60.0682675337
1477389017.098067760,56.0658892169,8.38863609087,60.0676788298
1477389017.148751974,56.0658902646,8.38863639521,60.0663938238
1477389017.156102657,56.0658904159,8.38863644508,60.0662363789
1477389017.256701231,56.0658924849,8.3886371425,60.0652504607
1477389017.258970976,56.0658925317,8.38863715681,60.0652366359
1477389017.291798830,56.0658932086,8.38863736375,60.0650424364
1477389017.347885132,56.065894682,8.38863813316,60.0595408839
1477389017.359670162,56.0658949288,8.3886382126,60.0595170063
1477389017.396939993,56.065895709,8.38863846442,60.0593607917
1477389017.423332930,56.0658963529,8.38863841345,60.0563873509
1477389017.454444885,56.0658970054,8.38863863603,60.0562156099
1477389017.498154879,56.0658978765,8.38863906238,60.0529175411
1477389017.547899008,56.0658989192,8.38863940296,60.0511761256
1477389017.554091930,56.0658990491,8.38863944388,60.0509151783
1477389017.634828806,56.0659007386,8.38864002024,60.0474713381
1477389017.663054466,56.0659012092,8.38863991689,60.0455431508
1477389017.706941843,56.065902121,8.38864022241,60.0438328623
1477389017.747868776,56.065902971,8.38864051002,60.0423264361
1477389017.761947632,56.0659032633,8.38864060948,60.0418929265
1477389017.798847675,56.065904029,8.38864087305,60.0408473117
1477389017.865399361,56.0659052966,8.3886412736,60.0378373824
